isbn13,authors,original_publication_year,title,language_code,average_rating,cover_type,pages
9.78045E+12,Agatha Christie,1953,A Pocket Full of Rye (Miss Marple   #7),eng,3.83,1,896
9.78069E+12,Phyllis Reynolds Naylor,1991,Shiloh (Shiloh   #1),eng,3.91,1,673
9.78006E+12,Neil Gaiman,2005,Anansi Boys,eng,4,0,1373
9.78006E+12,Meg Cabot,2006,How to Be Popular,eng,3.54,1,935
9.78079E+12,Margaret Weis   Tracy Hickman,1995,Dragons of Summer Flame (Dragonlance: The Second Generation   #2),eng,3.84,1,1415
9.78037E+12,Gena Showalter,2011,The Darkest Surrender  (Lords of the Underworld #8),eng,4.42,0,949
9.78037E+12,Lauren Henderson   Chris Manby   Sarah Mlynowski   Jill A. Davis   Stella Duffy   Lisa Jewell   Marian Keyes   Sophie Kinsella   Adèle Lang   Carole Matthews   Anna Maxted   Megan McCafferty   Alisa Valdes   Isabel Wolff   Meg Cabot   Jessica Adams   Louise Bagshawe   Emily Barr   Jenny Colgan   Lynda Curnyn   Jennifer Weiner,2004,Girls' Night In,eng,3.61,0,589
9.78038E+12,Amitav Ghosh,2000,The Glass Palace,eng,3.94,1,1046
9.78006E+12,Julia Quinn,2006,On the Way to the Wedding (Bridgertons   #8),eng,3.83,0,754
9.78006E+12,Daniel Silva,2014,The Heist (Gabriel Allon   #14),eng,4.11,1,653
9.78157E+12,Lian Hearn,2002,Across the Nightingale Floor (Tales of the Otori   #1),eng,4.06,1,1091
9.78059E+12,Raymond E. Feist   Janny Wurts,1990,Servant of the Empire (The Empire Trilogy   #2),eng,4.27,1,1425
9.78087E+12,Plato   G.M.A. Grube   John M. Cooper,-400,The Trial and Death of Socrates,en-US,4.06,1,1331
9.78999E+12,أحمد خالد توفيق,2012,السنجة,ara,3.16,0,1288
9.78078E+12,Maria V. Snyder,2009,Storm Glass (Glass   #1),eng,3.95,0,616
9.78031E+12,Sherrilyn Kenyon,2011,Retribution (Dark-Hunter   #19),en-US,4.12,1,574
9.78144E+12,Nic Pizzolatto,2004,Galveston,eng,3.72,1,971
9.78006E+12,Isabel Allende   Oliver Brock   Frank Wynne,2013,Ripper,eng,3.24,1,1498
9.78074E+12,William Shakespeare   Barbara A. Mowat   Paul Werstine   Gail Kern Paster   Robert          Jackson,1598,Much Ado About Nothing,eng,4.06,1,960
9.78044E+12,Ursula K. Le Guin,2001,The Other Wind (Earthsea Cycle   #6),en-GB,4.06,1,1078
9.78099E+12,H.M. Ward,2013,Damaged 2 (Damaged   #2),eng,4.13,1,1262
9.78142E+12,Amie Kaufman   Meagan Spooner,2013,These Broken Stars (Starbound   #1),eng,3.93,0,996
9.78032E+12,Darren Shan,2005,Lord of the Shadows (Cirque Du Freak   #11),eng,4.22,0,1112
9.78062E+12,Steven Callahan,1986,Adrift: Seventy-Six Days Lost at Sea,en-US,4.09,0,863
9.78074E+12,Clive Cussler,1996,Shock Wave (Dirk Pitt   #13),en-GB,3.93,0,738
9.78044E+12,J.K. Rowling   Mary GrandPré,2005,Harry Potter and the Half-Blood Prince (Harry Potter   #6),eng,4.54,1,997
9.78082E+12,Robert Harling,1988,Steel Magnolias (DPS Acting Edition),eng,4.24,0,740
9.78151E+12,Karina Halle,2014,The Pact,eng,3.91,0,1418
9.78191E+12,Cornelia Funke,1990,The Inkheart Trilogy: Inkheart   Inkspell   Inkdeath (Inkworld   #1-3),eng,4.17,0,1436
9.78045E+12,Harlan Coben,2005,The Innocent,eng,3.95,0,836
9.78006E+12,Gregory Maguire   Douglas Smith,2008,A Lion Among Men (The Wicked Years   #3),en-US,3.29,1,737
9.78006E+12,Barry Schwartz,2004,The Paradox of Choice: Why More Is Less,eng,3.84,0,828
9.78022E+12,Ian McEwan,2007,On Chesil Beach,eng,3.54,1,1139
9.78074E+12,Jodi Picoult,1996,Mercy,en-GB,3.57,0,622
9.78193E+12,Mike Mullin,2011,Ashfall (Ashfall   #1),eng,3.96,0,726
9.78045E+12,Thomas Paine   Sidney Hook   Jack Fruchtman Jr.,1776,Common Sense   The Rights of Man and Other Essential Writings,eng,4.12,1,967
9.78043E+12,Clive Cussler,1976,Raise the Titanic! (Dirk Pitt   #4),eng,3.96,1,673
9.78032E+12,Maria Semple,2012,Where'd You Go   Bernadette,eng,3.9,1,1285
9.78039E+12,Emily Brontë   Richard J. Dunn,1847,Wuthering Heights,eng,3.82,0,1433
9.78032E+12,Libba Bray,2012,The Diviners (The Diviners   #1),en-US,3.96,0,1185
9.78088E+12,Arthur Ransome,1930,Swallows and Amazons (Swallows and Amazons   #1),eng,3.98,1,1172
9.78014E+12,Laurie Halse Anderson,1999,Speak,eng,4,1,1051
9.78044E+12,Margaret Peterson Haddix,1995,Running Out of Time,eng,3.98,0,551
9.7808E+12,Roxane Gay,2014,An Untamed State,eng,4.05,1,951
9.78038E+12,John O'Hara,1933,Appointment in Samarra,eng,3.83,0,718
9.78039E+12,Karin Slaughter,2007,Beyond Reach (Grant County   #6),eng,4.19,1,523
9.78158E+12,Kelly McGonigal,2011,The Willpower Instinct: How Self-Control Works   Why It Matters   and What You Can Do to Get More of It,eng,4.11,1,791
9.78031E+12,P.C. Cast   Kristin Cast,2011,Awakened (House of Night   #8),en-US,4.02,1,548
9.7814E+12,Haruki Murakami   Philip Gabriel,2002,Kafka on the Shore,en-US,4.13,0,788
9.78081E+12,Lawrence Ferlinghetti,1958,A Coney Island of the Mind,eng,4.16,1,606
9.78038E+12,Kent Haruf,1999,Plainsong (Plainsong   #1),en-US,4,0,1182
9.78036E+12,Ann Leckie,2015,Ancillary Mercy (Imperial Radch #3),eng,4.2,0,1456
9.7816E+12,Jay Asher,2007,Thirteen Reasons Why,eng,4.02,0,952
9.78037E+12,Nancy Garden,1982,Annie on My Mind,eng,3.97,1,1040
9.78031E+12,J.G. Ballard,1973,Crash,en-CA,3.58,1,981
9.78185E+12,Esi Edugyan,2011,Half Blood Blues,eng,3.63,1,875
9.78045E+12,Rachel Caine,2009,Fade Out (The Morganville Vampires   #7),en-US,4.2,0,1464
9.78045E+12,Jim Butcher,2002,Summer Knight (The Dresden Files   #4),eng,4.3,1,1000
9.78032E+12,Anita Shreve,2008,Testimony,en-US,3.54,1,925
9.78055E+12,Kate Egan,2012,The World of the Hunger Games (Hunger Games Trilogy),en-US,4.48,0,864
9.78015E+12,L.A. Meyer,2002,Bloody Jack (Bloody Jack   #1),eng,4.11,0,603
9.78044E+12,Louis Sachar   Louis Sachar,1998,Holes (Holes   #1),eng,3.93,1,1047
9.7814E+12,Martin E.P. Seligman,1990,Learned Optimism: How to Change Your Mind and Your Life,en-GB,3.98,1,1373
9.78055E+12,Susan Elia MacNeal,2012,Mr. Churchill's Secretary (Maggie Hope Mystery   #1),eng,3.66,0,931
9.78142E+12,William Blake,1789,Songs of Innocence and of Experience,en-US,4.11,0,647
9.78043E+12,J.D. Robb,2004,Divided in Death (In Death   #18),en-US,4.32,0,845
9.78039E+12,Kurt Vonnegut Jr.,1982,Deadeye Dick,eng,3.8,0,892
9.78035E+12,David Gemmell,1984,Legend (The Drenai Saga   #1),en-US,4.25,1,504
9.78081E+12,Bryan Stevenson,2014,Just Mercy: A Story of Justice and Redemption,eng,4.58,1,617
9.78079E+12,Steve Martin,2003,The Pleasure of My Company,en-US,3.78,1,897
9.78006E+12,Erin Hunter,2003,Forest of Secrets (Warriors   #3),eng,4.4,1,1404
9.78188E+12,Stephen King   Michael Whelan,2008,The Little Sisters of Eluria (The Dark Tower   #0.5),eng,4.24,1,1109
9.78059E+12,Ann M. Martin,1986,Kristy's Great Idea (The Baby-Sitters Club   #1),eng,3.94,1,1122
9.78157E+12,James McBride,1996,The Color of Water: A Black Man's Tribute to His White Mother,en-US,4.06,0,636
9.78019E+12,Arthur Conan Doyle,1892,The Adventures of Sherlock Holmes,eng,4.29,1,1114
9.78053E+12,Harlan Coben,2016,Home (Myron Bolitar #11),eng,4.2,1,914
9.78038E+12,Raymond E. Feist,1997,Rage of a Demon King (The Serpentwar Saga   #3),en-US,4.02,1,635
9.7819E+12,William Shakespeare   David Scott Kastan,1597,King Henry IV   Part 1 (Wars of the Roses   #2),eng,3.81,0,755
9.78039E+12,Jonathan Tropper,2003,The Book of Joe,en-US,3.95,0,951
9.78006E+12,William Zinsser,1976,On Writing Well: The Classic Guide to Writing Nonfiction,eng,4.23,0,1246
9.78052E+12,Susanna Kearsley,1997,The Shadowy Horses,eng,3.92,0,1015
9.78006E+12,Terry Pratchett,1987,Equal Rites (Discworld   #3; Witches #1),eng,4,1,1107
9.78006E+12,Ben Horowitz,2014,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,eng,4.2,1,804
9.7808E+12,Mindy Kaling,2015,Why Not Me?,eng,3.89,0,1270
9.78062E+12,Paul Theroux,1969,The Great Railway Bazaar,en-US,3.91,0,1137
9.78081E+12,Washington Irving,1820,The Legend of Sleepy Hollow,eng,3.74,0,968
9.78049E+12,Samuel Taylor Coleridge   Gustave Doré,1798,The Rime of the Ancient Mariner,eng,3.93,1,1049
9.78077E+12,Steven Erikson,1999,Gardens of the Moon (The Malazan Book of the Fallen   #1),eng,3.85,1,1313
9.78038E+12,Orhan Pamuk   Erdağ M. Göknar,1998,My Name is Red,eng,3.83,1,1434
9.78141E+12,Carrie Jones,2010,Entice (Need   #3),en-GB,4.03,0,906
9.78074E+12,Jodi Picoult,2009,Handle with Care,eng,3.96,1,534
9.78067E+12,Deborah Harkness,2012,Shadow of Night (All Souls Trilogy   #2),eng,4.04,0,1489
9.78014E+12,Jennifer Worth,2002,The Midwife: A Memoir of Birth   Joy   and Hard Times,en-US,4.17,0,1355
9.78045E+12,J.R. Ward,2007,Lover Unbound (Black Dagger Brotherhood   #5),eng,4.33,0,643
9.78038E+12,Christopher Paolini,2008,Eragon   Eldest & Brisingr (Inheritance   #1-3),eng,4.2,0,1256
9.78031E+12,Jim Fergus,1998,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),eng,3.88,0,697
9.78006E+12,Erin Hunter,2005,Moonrise (Warriors: The New Prophecy   #2),en-US,4.31,1,914
9.78032E+12,Gail Carriger,2011,Heartless (Parasol Protectorate   #4),eng,4.07,0,1045
9.78148E+12,Alice Hoffman,2017,Faithful,eng,4.02,0,836
9.78068E+12,Marcus Buckingham   Curt Coffman,1998,First   Break All the Rules: What the World's Greatest Managers Do Differently,eng,3.92,1,1160
9.78014E+12,James Joyce   Seamus Deane,1916,A Portrait of the Artist as a Young Man,eng,3.6,1,527
9.78016E+12,Rory Stewart,2004,The Places in Between,en-US,3.88,0,1227
9.78184E+12,Trudi Canavan,2002,The High Lord (Black Magician Trilogy   #3),eng,4.15,0,973
9.78075E+12,Janet Evanovich,2003,To the Nines (Stephanie Plum   #9),eng,4.16,1,821
9.78099E+12,Helena Hunting,2015,Pucked (Pucked   #1),eng,4.05,0,764
9.78074E+12,Terry Brooks,1982,The Elfstones of Shannara  (The Original Shannara Trilogy   #2),eng,3.96,1,661
9.78006E+12,Ellen Schreiber,2005,Kissing Coffins (Vampire Kisses   #2),en-US,3.87,0,732
9.78143E+12,Jen Hatmaker,2011,7: An Experimental Mutiny Against Excess,eng,4.13,1,870
9.78144E+12,Jenny Han,2015,P.S. I Still Love You (To All the Boys I've Loved Before   #2),eng,4.17,1,1463
9.78055E+12,Iris Johansen,1999,The Killing Game (Eve Duncan   #2),eng,4.18,0,862
9.78039E+12,Trevor Noah,2016,Born a Crime: Stories From a South African Childhood,eng,4.49,0,1364
9.78006E+12,Angie Sage   Mark Zug,2007,Physik (Septimus Heap   #3),en-US,3.99,0,535
9.7814E+12,Michael Moss,2013,Salt Sugar Fat: How the Food Giants Hooked Us,eng,3.98,1,553
9.78014E+12,Eric Hill,1980,Where's Spot?,eng,4.05,1,610
9.78031E+12,Kristin Hannah,2011,Night Road,en-US,4.17,0,805
9.78044E+12,Lara Adrian,2008,Midnight Rising (Midnight Breed   #4),eng,4.23,0,539
9.7804E+12,J.D. Robb,2015,Obsession in Death (In Death   #40),eng,4.33,1,1173
9.78032E+12,Jerry Pinkney,2009,The Lion and the Mouse,eng,4.23,0,1094
9.78174E+12,Craig Silvey,2009,Jasper Jones,eng,4.06,0,1141
9.78006E+12,Jess Walter,2012,Beautiful Ruins,eng,3.67,0,1099
9.78142E+12,Kresley Cole,2006,No Rest for the Wicked (Immortals After Dark #3),en-CA,4.3,0,743
9.78038E+12,Dan Simmons,2005,Olympos (Ilium   #2),en-US,3.93,0,926
9.78987E+12,Ernesto Sabato,1948,El túnel,spa,4.04,0,855
9.78043E+12,Adam Makos   Larry Alexander,2012,A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II,eng,4.32,0,1387
9.78084E+12,Francine Rivers,1997,The Atonement Child,en-US,4.26,1,966
9.78965E+12,Hafez,1380,The Divan,eng,4.63,1,668
9.78076E+12,Young Kim   Stephenie Meyer,2010,Twilight: The Graphic Novel   Vol. 1 (Twilight: The Graphic Novel   #1),en-US,3.74,1,961
9.78043E+12,Clive Barker,1984,Books of Blood: Volumes One to Three (Books of Blood #1-3),eng,4.16,1,1254
9.78144E+12,Sam Harris,2010,The Moral Landscape: How Science Can Determine Human Values,en-US,3.9,1,1024
9.78059E+12,Alvin Schwartz   Stephen Gammell,1981,Scary Stories to Tell in the Dark (Scary Stories   #1),eng,4.05,1,877
9.78035E+12,Anne Rice,1976,Interview with the Vampire (The Vampire Chronicles   #1),eng,3.97,0,503
9.78093E+12,Alan Moore   Brian Bolland   Tim Sale,1988,Batman: The Killing Joke,eng,4.36,1,1093
9.78037E+12,Amy Waldman,2011,The Submission,eng,3.66,1,785
9.7814E+12,Reza Aslan,2013,Zealot: The Life and Times of Jesus of Nazareth,eng,3.82,0,618
9.78044E+12,Scott O'Dell,1960,Island of the Blue Dolphins (Island of the Blue Dolphins   #1),en-CA,3.8,0,661
9.78062E+12,David Wiesner,2001,The Three Pigs,en-US,4.15,1,1224
9.78077E+12,Brandon Sanderson,2006,The Final Empire (Mistborn   #1),eng,4.43,0,1181
9.78006E+12,Kim van Alkemade,2015,Orphan Number Eight,eng,3.69,1,945
9.78227E+12,Stephen King   Dominique Dill,1992,Dolores Claiborne,fre,3.81,0,629
9.78034E+12,Robert Muchamore,2004,Class A (Cherub   #2),en-US,4.26,0,1384
9.78014E+12,George Gordon Byron   Peter J. Manning   Susan J. Wolfson,1848,Selected Poems,eng,4.05,0,979
9.78031E+12,Clive Cussler,1992,Sahara (Dirk Pitt   #11),spa,3.95,0,576
9.7804E+12,J.D. Robb,2007,Innocent in Death (In Death   #24),en-US,4.36,0,868
9.78145E+12,Alice Hoffman,2014,The Museum of Extraordinary Things,eng,3.73,1,1487
9.78001E+12,Isabel Wolff,2009,A Vintage Affair,en-GB,3.8,0,567
9.78142E+12,L.J. Smith,1997,The Forbidden Game (The Forbidden Game   #1-3),en-US,4.19,0,939
9.78144E+12,Moira Young,2011,Blood Red Road (Dust Lands   #1),eng,3.94,0,1316
9.78006E+12,Roger Zelazny   Sönmez Güven,1967,Lord of Light,en-US,4.1,0,736
9.78043E+12,Charlaine Harris,2007,An Ice Cold Grave (Harper Connelly   #3),eng,3.95,0,568
9.78159E+12,Celeste Ng,2014,Everything I Never Told You,eng,3.78,0,926
9.78035E+12,Dean Koontz,2015,Ashley Bell,eng,3.59,0,556
9.78069E+12,Henry David Thoreau,1854,Walden,eng,3.79,1,1071
9.78052E+12,Nora Roberts,2001,Midnight Bayou,eng,3.96,0,937
9.78035E+12,Maya Banks,2012,Never Seduce a Scot (The Montgomerys and Armstrongs   #1),eng,4.19,1,794
9.78078E+12,Diane Chamberlain,2012,The Good Father,eng,3.94,0,1243
9.78006E+12,Victoria Schwab,2016,This Savage Song (Monsters of Verity   #1),eng,4.14,0,1406
9.78147E+12,Kirsty Moseley,2011,The Boy Who Sneaks in My Bedroom Window,en-GB,3.95,0,1463
9.78159E+12,Nate Silver,2012,The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,eng,3.96,0,726
9.78045E+12,James Patterson,1993,Along Came a Spider (Alex Cross   #1),eng,4.08,1,1178
9.78032E+12,James Andrew Miller   Tom Shales,2011,Those Guys Have All the Fun: Inside the World of ESPN,en-US,3.69,1,742
9.78045E+12,Robert T. Kiyosaki   Sharon L. Lechter,1998,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,vie,4.05,0,625
9.78193E+12,Dan Millman,1980,Way of the Peaceful Warrior: A Book That Changes Lives,en-US,4.13,0,720
9.78352E+12,Hermann Hesse,1919,Demian. Die Geschichte von Emil Sinclairs Jugend,ger,4.1,0,950
9.78039E+12,Fareed Zakaria,2008,The Post-American World,eng,3.86,1,1309
9.78034E+12,David Nicholls,2009,One Day,eng,3.77,0,677
9.78097E+12,David Sedaris,2004,Dress Your Family in Corduroy and Denim,eng,4.08,1,1361
9.78075E+12,Sherrilyn Kenyon,2009,Dream Warrior (Dream-Hunter #4; Dark-Hunter #17),eng,4.21,1,796
9.78006E+12,Laura Lippman,2010,I'd Know You Anywhere,en-US,3.47,1,749
9.78184E+12,Nevil Shute,1957,On the Beach,eng,3.92,1,827
9.78032E+12,James Patterson   Howard Roughan,2008,Sail,eng,3.8,0,1181
9.78035E+12,Michael Crichton,1987,Sphere,eng,3.77,1,1106
9.78006E+12,Sid Fleischman   Peter Sís,1986,The Whipping Boy,eng,3.54,0,1033
9.78031E+12,Janet Evanovich   Lorelei King,2011,Smokin' Seventeen (Stephanie Plum   #17),eng,3.94,0,1413
9.78006E+12,Richard Wright,1940,Native Son,eng,3.96,0,517
9.78044E+12,Karen Marie Moning,1999,To Tame a Highland Warrior (Highlander   #2),eng,4.14,0,622
9.78069E+12,Susan Cooper,1977,Silver on the Tree (The Dark is Rising   #5),eng,4.16,0,527
9.78045E+12,Jim Butcher,2003,Death Masks (The Dresden Files   #5),eng,4.32,0,1136
9.7804E+12,Tom Clancy,2002,Red Rabbit (Jack Ryan Universe   #3),eng,3.64,1,1208
9.78006E+12,Kelley Armstrong,2011,The Gathering (Darkness Rising   #1),en-US,4.03,0,1170
9.78141E+12,L.A. Weatherly,2011,Angel Fire (Angel   #2),eng,4.06,1,1131
9.78006E+12,Joe Hill,2013,NOS4A2,eng,4.06,1,808
9.78068E+12,F. Scott Fitzgerald,1920,This Side of Paradise,eng,3.68,1,670
9.7814E+12,Charles Duhigg,2011,The Power of Habit: Why We Do What We Do in Life and Business,eng,4.03,1,783
2.94001E+12,Nicole  Williams,2012,Crash (Crash   #1),eng,4.02,1,818
9.78045E+12,Jen Lancaster,2010,My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black   or   a Culture-Up Manifesto,eng,3.91,0,941
9.78032E+12,James Patterson,2011,Merry Christmas   Alex Cross (Alex Cross   #19),eng,3.85,1,837
9.7814E+12,Chris Anderson,2006,The Long Tail: Why the Future of Business is Selling Less of More,en-US,3.83,1,581
9.78043E+12,Helen Hooven Santmyer,1982,And Ladies of the Club,en-US,4.12,1,610
9.78038E+12,Tim Tharp,2008,The Spectacular Now,eng,3.53,1,943
9.78039E+12,Margaret Atwood,2015,The Heart Goes Last,eng,3.37,1,779
9.7814E+12,Mark Millar   Kilian Plunkett   Andrew Robinson   Walden Wong   Dave Johnson,2003,Superman: Red Son,eng,4.17,0,650
9.78035E+12,Laurell K. Hamilton,2008,Swallowing Darkness (Merry Gentry   #7),en-US,4.13,0,1090
9.78044E+12,David Almond,1998,Skellig (Skellig   #1),eng,3.77,1,917
9.7816E+12,Shannon Hale,2012,Palace of Stone (Princess Academy   #2),eng,3.95,0,578
9.7808E+12,Khushwant Singh,1956,Train to Pakistan,en-US,3.85,0,802
9.78084E+12,Karen Kingsbury   Gary Smalley,2002,Remember (Redemption   #2),eng,4.41,0,790
9.78068E+12,Cormac McCarthy,1985,Blood Meridian   or the Evening Redness in the West,eng,4.18,1,1418
9.78031E+12,Jeffrey Archer,1988,A Twist in the Tale,en-US,3.85,0,1142
9.78037E+12,Anne Fadiman,1997,The Spirit Catches You and You Fall Down: A Hmong Child   Her American Doctors   and the Collision of Two Cultures,en-US,4.14,0,788
9.78006E+12,Wally Lamb,1998,I Know This Much Is True,eng,4.17,0,1390
9.78037E+12,Jonathan Franzen,2010,Freedom,en-US,3.73,0,1005
9.78145E+12,Jeffrey Brown,2012,Darth Vader and Son,eng,4.14,0,633
9.78055E+12,Chris Van Allsburg   Lois Lowry   Kate DiCamillo   M.T. Anderson   Louis Sachar   Stephen King   Tabitha King   Jon Scieszka   Sherman Alexie   Gregory Maguire   Cory Doctorow   Jules Feiffer   Linda Sue Park   Walter Dean Myers   Lemony Snicket,2011,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,en-US,3.91,0,1489
9.78161E+12,Myra McEntire,2011,Hourglass (Hourglass   #1),eng,3.8,0,891
9.78045E+12,James A. Michener,1947,Tales of the South Pacific,en-US,4.03,0,1058
9.78039E+12,Stephen King   Bernie Wrightson,1978,The Stand,en-US,4.34,1,1116
9.78035E+12,Pierre Boulle   Xan Fielding,1963,Planet of the Apes,eng,3.91,0,543
9.78145E+12,Glennon Doyle Melton,2013,Carry On   Warrior: Thoughts on Life Unarmed,eng,4.18,0,1478
9.78977E+12,Naguib Mahfouz   نجيب محفوظ,1959,أولاد حارتنا,ara,4.1,1,1075
9.78055E+12,David Brin,1980,Sundiver (The Uplift Saga   #1),eng,3.65,0,1128
9.78045E+12,Hunter S. Thompson,1973,Fear and Loathing on the Campaign Trail '72,en-US,4.1,1,807
9.78142E+12,Kresley Cole,2010,Pleasure of a Dark Prince (Immortals After Dark #9),eng,4.41,0,720
9.78081E+12,Lloyd Alexander,1965,The Black Cauldron (The Chronicles of Prydain #2),eng,4.13,1,1463
9.78075E+12,James Rollins,2006,Black Order (Sigma Force   #3),eng,4.14,0,1096
9.78037E+12,Julie Kagawa,2014,Talon (Talon   #1),eng,3.77,0,889
9.78081E+12,Tracy Kidder,2003,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer   A Man Who Would Cure the World,eng,4.21,0,931
9.78014E+12,R.K. Narayan   Jhumpa Lahiri,1943,Malgudi Days,eng,4.2,0,784
9.78032E+12,Ann Leckie,2013,Ancillary Justice (Imperial Radch #1),eng,3.97,1,702
9.7801E+12,Anne Rice,1993,Lasher (Lives of the Mayfair Witches   #2),eng,3.84,0,671
9.78045E+12,David Baldacci,1998,The Simple Truth,en-US,4.03,0,1155
9.78053E+12,Lisa Gardner,2015,Crash & Burn (Tessa Leoni   #3),eng,4,0,1449
9.78038E+12,Markus Zusak,2002,I Am the Messenger,en-US,4.09,1,988
9.78044E+12,Sheila Burnford,1960,The Incredible Journey,eng,4.16,1,1266
9.78031E+12,Lisa Kleypas,2008,Blue-Eyed Devil (Travises   #2),en-US,4.21,1,1068
9.78142E+12,Melissa de la Cruz,2011,Lost in Time (Blue Bloods   #6),eng,4.05,1,724
9.78035E+12,Naomi Novik,2006,Black Powder War (Temeraire   #3),en-US,3.9,1,1133
9.78081E+12,Jeff Kinney,2010,The Ugly Truth (Diary of a Wimpy Kid   #5),en-US,4.16,0,1365
9.78067E+12,William L. Shirer,1960,The Rise and Fall of the Third Reich: A History of Nazi Germany,eng,4.15,1,713
9.78039E+12,Margaret Atwood,1985,The Handmaid's Tale,eng,4.06,1,1132
9.78022E+12,Roald Dahl   Quentin Blake,1990,Esio Trot,eng,3.74,1,625
9.78067E+12,Thor Heyerdahl,1948,Kon-Tiki: Across The Pacific In A Raft,en-US,4.1,0,992
9.78045E+12,Karen   White,2008,The House on Tradd Street (Tradd Street   #1),eng,3.96,1,1051
9.78074E+12,Vince Flynn,2000,The Third Option (Mitch Rapp   #4),eng,4.26,1,880
9.78067E+12,Ludwig Bemelmans,1953,Madeline's Rescue,eng,4.24,0,1275
9.78006E+12,Michael  Grant,2008,Gone (Gone   #1),eng,3.85,1,1351
9.78031E+12,Jeffrey Archer,1983,First Among Equals,eng,3.87,1,592
9.78074E+12,Jodi Picoult,2000,Plain Truth,eng,3.97,0,1299
9.78053E+12,Ally Condie,2010,Matched (Matched   #1),eng,3.68,0,677
9.78184E+12,Jean-Paul Sartre,1939,The Wall,eng,4.07,1,564
9.78159E+12,Ron Chernow,2010,Washington: A Life,eng,4.09,0,1034
9.78081E+12,Adam Johnson,2012,The Orphan Master's Son,eng,4.06,1,525
9.78019E+12,Michio Kaku,1994,Hyperspace,eng,4.11,0,909
